id,race_id,state_abbrev,state,office_id,office_name,office_seat_name,cycle,stage,special,party,politician_id,candidate_id,candidate_name,ballot_party,votes,percent,unopposed,winner,alt_result_text,source
4947,1466,WI,Wisconsin,566,Governor,,1998,general,false,"",9559,13129,Jim Mueller,LIB,11071,0.6304619439252762,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=55&year=1998&f=0&off=5&elect=0
4948,1466,WI,Wisconsin,566,Governor,,1998,general,false,"",50,13128,Tommy Thompson,REP,1047716,59.664444588710566,,true,,https://uselectionatlas.org/RESULTS/state.php?fips=55&year=1998&f=0&off=5&elect=0
4949,1466,WI,Wisconsin,566,Governor,,1998,general,false,"",9560,13130,Edward Frami,UST,10269,0.5847903262730252,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=55&year=1998&f=0&off=5&elect=0
4950,1466,WI,Wisconsin,566,Governor,,1998,general,false,"","",,"","",2420,0.1378121131152713,,"",Other,https://uselectionatlas.org/RESULTS/state.php?fips=55&year=1998&f=0&off=5&elect=0
4945,1466,WI,Wisconsin,566,Governor,,1998,general,false,"",9558,13127,Ed Garvey,DEM,679553,38.698609464389236,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=55&year=1998&f=0&off=5&elect=0
4946,1466,WI,Wisconsin,566,Governor,,1998,general,false,"",9557,13126,Mike Mangan,IND,4985,0.28388156358662286,,false,,https://uselectionatlas.org/RESULTS/state.php?fips=55&year=1998&f=0&off=5&elect=0
4941,1465,VT,Vermont,550,Governor,,1998,general,false,"",9555,13121,Richard Gottlieb,LBU,1177,0.539611223179901,,false,,https://electionarchive.vermont.gov/elections/search/year_from:1998/year_to:1998/office_id:3/stage:General
4942,1465,VT,Vermont,550,Governor,,1998,general,false,"",9556,13123,Amy Berkey,LIB,2141,0.981569778103796,,false,,https://electionarchive.vermont.gov/elections/search/year_from:1998/year_to:1998/office_id:3/stage:General
4943,1465,VT,Vermont,550,Governor,,1998,general,false,"",9460,13125,Ruth Dwyer,REP,89726,41.13607188703466,,false,,https://electionarchive.vermont.gov/elections/search/year_from:1998/year_to:1998/office_id:3/stage:General
4944,1465,VT,Vermont,550,Governor,,1998,general,false,"","",,"","",346,0.1586282780121034,,"",Write-in,https://electionarchive.vermont.gov/elections/search/year_from:1998/year_to:1998/office_id:3/stage:General
4771,1465,VT,Vermont,550,Governor,,1998,general,false,"",32,13124,Howard Dean,DEM,121425,55.66889785439207,,true,,https://electionarchive.vermont.gov/elections/search/year_from:1998/year_to:1998/office_id:3/stage:General
4772,1465,VT,Vermont,550,Governor,,1998,general,false,"",9441,13122,Joel Williams,GRT,3305,1.515220979277462,,false,,https://electionarchive.vermont.gov/elections/search/year_from:1998/year_to:1998/office_id:3/stage:General
4767,1464,TX,Texas,495,Governor,,1998,general,false,"",9553,13118,Garry Mauro,DEM,1165592,31.18158583100727,,false,,https://elections.sos.state.tx.us/elchist72_state.htm
4768,1464,TX,Texas,495,Governor,,1998,general,false,"",9554,13120,Lester Turlington Jr.,LIB,20711,0.5540547843035913,,false,,https://elections.sos.state.tx.us/elchist72_state.htm
4769,1464,TX,Texas,495,Governor,,1998,general,false,"",26,13119,George W. Bush,REP,2550821,68.23883824789104,,true,,https://elections.sos.state.tx.us/elchist72_state.htm
4770,1464,TX,Texas,495,Governor,,1998,general,false,"",11831,17144,Susan Lee Solar,W,954,0.025521136798108548,,false,,https://elections.sos.state.tx.us/elchist72_state.htm
4761,1463,TN,Tennessee,483,Governor,,1998,general,false,"",9551,13116,Irwin Gibbs,IND,4651,0.47642168492044956,,false,,https://sharetngov.tnsosfiles.com/sos/election/results/1998-11/gov.pdf
4762,1463,TN,Tennessee,483,Governor,,1998,general,false,"",9552,13117,George Hamilton Sr.,IND,5899,0.6042596257462335,,false,,https://sharetngov.tnsosfiles.com/sos/election/results/1998-11/gov.pdf
4763,1463,TN,Tennessee,483,Governor,,1998,general,false,"",11829,17142,Thomas E. Smith,IND,1851,0.1896057920420882,,false,,https://sharetngov.tnsosfiles.com/sos/election/results/1998-11/gov.pdf
4764,1463,TN,Tennessee,483,Governor,,1998,general,false,"",11830,17143,Karl K. Smithson,IND,1841,0.1885814495675226,,false,,https://sharetngov.tnsosfiles.com/sos/election/results/1998-11/gov.pdf
4765,1463,TN,Tennessee,483,Governor,,1998,general,false,"",9550,13114,Donald K. Sundquist,REP,669973,68.62818007121228,,true,,https://sharetngov.tnsosfiles.com/sos/election/results/1998-11/gov.pdf
4759,1463,TN,Tennessee,483,Governor,,1998,general,false,"",1850,13115,John Hooker,DEM,287750,29.47545470562446,,false,,https://sharetngov.tnsosfiles.com/sos/election/results/1998-11/gov.pdf
4760,1463,TN,Tennessee,483,Governor,,1998,general,false,"",9549,13113,Lonnie Creech,IND,3723,0.38136270328076405,,false,,https://sharetngov.tnsosfiles.com/sos/election/results/1998-11/gov.pdf
4766,1463,TN,Tennessee,483,Governor,,1998,general,false,"","",,"","",548,0.05613396760619358,,"",Write-in,https://sharetngov.tnsosfiles.com/sos/election/results/1998-11/gov.pdf
4756,1462,SD,South Dakota,479,Governor,,1998,general,false,"",9548,13112,Ronald Wieczorek,IND,3704,1.4235914938102212,,false,,https://sdsos.gov/elections-voting/election-resources/election-history/1998/1998_general_election_official_canvass_statewide_candidates.aspx
4755,1462,SD,South Dakota,479,Governor,,1998,general,false,"",9547,13111,Bernie Hunhoff,DEM,85473,32.85060360433073,,false,,https://sdsos.gov/elections-voting/election-resources/election-history/1998/1998_general_election_official_canvass_statewide_candidates.aspx
4757,1462,SD,South Dakota,479,Governor,,1998,general,false,"",9545,13109,Bob Newland,LIB,4389,1.686863678815621,,false,,https://sdsos.gov/elections-voting/election-resources/election-history/1998/1998_general_election_official_canvass_statewide_candidates.aspx
4758,1462,SD,South Dakota,479,Governor,,1998,general,false,"",9546,13110,William J. Janklow,REP,166621,64.03894122304342,,true,,https://sdsos.gov/elections-voting/election-resources/election-history/1998/1998_general_election_official_canvass_statewide_candidates.aspx
4750,1461,SC,South Carolina,470,Governor,,1998,general,false,"",9431,13107,James H. Hodges,DEM,570070,53.23433585247122,,true,,https://www.scvotes.gov/cgi-bin/scsec/r0?election=gen98p
4751,1461,SC,South Carolina,470,Governor,,1998,general,false,"",11828,17141,Bobby Eubanks,IND,264,0.024652875375045874,,false,,https://www.scvotes.gov/cgi-bin/scsec/r0?election=gen98p
4752,1461,SC,South Carolina,470,Governor,,1998,general,false,"",9544,13108,Timothy Moultrie,LIB,14894,1.390833052408838,,false,,https://www.scvotes.gov/cgi-bin/scsec/r0?election=gen98p
4753,1461,SC,South Carolina,470,Governor,,1998,general,false,"",9543,13106,David M. Beasley,REP,484088,45.20515581270912,,false,,https://www.scvotes.gov/cgi-bin/scsec/r0?election=gen98p
4754,1461,SC,South Carolina,470,Governor,,1998,general,false,"","",,"","",1553,0.14502240703578123,,"",Write-in,https://www.scvotes.gov/cgi-bin/scsec/r0?election=gen98p
4746,1460,RI,Rhode Island,465,Governor,,1998,general,false,"",6788,13103,Robert Healey,OTH,19250,6.281714500155003,,false,,http://web.archive.org/web/20081106075945/http://www.elections.state.ri.us/elections/results/1998/fedstatetop.php
4747,1460,RI,Rhode Island,465,Governor,,1998,general,false,"",4331,17140,John Patrick Devine,REF,1848,0.6030445920148804,,false,,http://web.archive.org/web/20081106075945/http://www.elections.state.ri.us/elections/results/1998/fedstatetop.php
4748,1460,RI,Rhode Island,465,Governor,,1998,general,false,"",9542,13105,Lincoln Almond,REP,156180,50.96509977320564,,true,,http://web.archive.org/web/20081106075945/http://www.elections.state.ri.us/elections/results/1998/fedstatetop.php
4749,1460,RI,Rhode Island,465,Governor,,1998,general,false,"","",,"","",62,0.020232015532966763,,"",Write-in,http://web.archive.org/web/20081106075945/http://www.elections.state.ri.us/elections/results/1998/fedstatetop.php
4745,1460,RI,Rhode Island,465,Governor,,1998,general,false,"",9430,13104,Myrth York,DEM,129105,42.12990911909152,,false,,http://web.archive.org/web/20081106075945/http://www.elections.state.ri.us/elections/results/1998/fedstatetop.php
4742,1459,PA,Pennsylvania,443,Governor,,1998,general,false,"",9539,13100,Ivan Itkin,DEM,938745,31.033497843429014,,false,,https://uselectionatlas.org/RESULTS/
4743,1459,PA,Pennsylvania,443,Governor,,1998,general,false,"",9126,13099,Ken Krawchuk,LIB,33591,1.1104679397052704,,false,,https://uselectionatlas.org/RESULTS/
4744,1459,PA,Pennsylvania,443,Governor,,1998,general,false,"",9538,13098,Thomas Ridge,REP,1736844,57.41745045605848,,true,,https://uselectionatlas.org/RESULTS/
4741,1459,PA,Pennsylvania,443,Governor,,1998,general,false,"",9540,13101,Peg Luksik,CON,315761,10.438583760807235,,false,,https://uselectionatlas.org/RESULTS/
4733,1458,OR,Oregon,435,Governor,,1998,general,false,"",6640,13093,John Kitzhaber,DEM,717061,64.42029363092917,,true,,http://records.sos.state.or.us/ORSOSWebDrawer/Recordpdf/6920722
4734,1458,OR,Oregon,435,Governor,,1998,general,false,"",9536,13096,Richard Burke,LIB,20200,1.8147548553676316,,false,,http://records.sos.state.or.us/ORSOSWebDrawer/Recordpdf/6920722
4735,1458,OR,Oregon,435,Governor,,1998,general,false,"",9537,13097,Patti Steurer,NLP,7823,0.7028132293832169,,false,,http://records.sos.state.or.us/ORSOSWebDrawer/Recordpdf/6920722
4736,1458,OR,Oregon,435,Governor,,1998,general,false,"",9534,13094,Blair Bobier,PG,15843,1.423324810573732,,false,,http://records.sos.state.or.us/ORSOSWebDrawer/Recordpdf/6920722
4737,1458,OR,Oregon,435,Governor,,1998,general,false,"",9533,13092,Roger Weidner,REF,10144,0.9113303590519434,,false,,http://records.sos.state.or.us/ORSOSWebDrawer/Recordpdf/6920722
4738,1458,OR,Oregon,435,Governor,,1998,general,false,"",9532,13091,Bill Sizemore,REP,334001,30.006432497408138,,false,,http://records.sos.state.or.us/ORSOSWebDrawer/Recordpdf/6920722
4739,1458,OR,Oregon,435,Governor,,1998,general,false,"",9535,13095,Trey Smith,SUS,5772,0.5185527240189094,,false,,http://records.sos.state.or.us/ORSOSWebDrawer/Recordpdf/6920722
4740,1458,OR,Oregon,435,Governor,,1998,general,false,"","",,"","",2254,0.20249789326725948,,"",Other,http://records.sos.state.or.us/ORSOSWebDrawer/Recordpdf/6920722
4730,1457,OK,Oklahoma,427,Governor,,1998,general,false,"",9529,13088,Laura Boyd,DEM,357552,40.92927419770257,,false,,https://www.ok.gov/elections/documents/1998_General_Official_Results.pdf
4731,1457,OK,Oklahoma,427,Governor,,1998,general,false,"",9531,13090,Hoppy Heidelberg,REF,10535,1.2059501937418797,,false,,https://www.ok.gov/elections/documents/1998_General_Official_Results.pdf
4732,1457,OK,Oklahoma,427,Governor,,1998,general,false,"",9530,13089,Frank Keating,REP,505498,57.864775608555554,,true,,https://www.ok.gov/elections/documents/1998_General_Official_Results.pdf
4726,1456,OH,Ohio,406,Governor,,1998,general,false,"",771,13085,Lee Fisher,DEM,1498956,44.68875411311088,,false,,https://www.ohiosos.gov/elections/election-results-and-data/1990-1999-official-election-results/governor-lt.-governor-november-3-1998/
4729,1456,OH,Ohio,406,Governor,,1998,general,false,"",9421,13086,Bob Taft,REP,1678721,50.04813349659071,,true,,https://www.ohiosos.gov/elections/election-results-and-data/1990-1999-official-election-results/governor-lt.-governor-november-3-1998/
4727,1456,OH,Ohio,406,Governor,,1998,general,false,"",9526,13084,Zanna Feitler,NLP,65068,1.9398887309780268,,false,,https://www.ohiosos.gov/elections/election-results-and-data/1990-1999-official-election-results/governor-lt.-governor-november-3-1998/
4728,1456,OH,Ohio,406,Governor,,1998,general,false,"",9528,13087,John Mitchel,REF,111468,3.323223659320383,,false,,https://www.ohiosos.gov/elections/election-results-and-data/1990-1999-official-election-results/governor-lt.-governor-november-3-1998/
4713,1455,NY,New York,374,Governor,,1998,general,false,"",39,13083,George Pataki,CRV,348727,6.99421893439381,,true,,https://www.elections.ny.gov/NYSBOE/elections/1998/GOVWEB-98.pdf
4714,1455,NY,New York,374,Governor,,1998,general,false,"",2681,13080,Peter Vallone,DEM,1518992,30.465557893689688,,false,,https://www.elections.ny.gov/NYSBOE/elections/1998/GOVWEB-98.pdf
4715,1455,NY,New York,374,Governor,,1998,general,false,"",9523,13079,Al Lewis,GRE,52533,1.0536244778308248,,false,,https://www.elections.ny.gov/NYSBOE/elections/1998/GOVWEB-98.pdf
4716,1455,NY,New York,374,Governor,,1998,general,false,"",9525,13082,Thomas Golisano,IDP,364056,7.301663961722703,,false,,https://www.elections.ny.gov/NYSBOE/elections/1998/GOVWEB-98.pdf
4717,1455,NY,New York,374,Governor,,1998,general,false,"",11824,17136,Elizabeth McCaughey-Ross,LBL,77915,1.5626968037269662,,false,,https://www.elections.ny.gov/NYSBOE/elections/1998/GOVWEB-98.pdf
4718,1455,NY,New York,374,Governor,,1998,general,false,"",11825,17137,Christopher Blaise Garvey,LIB,4722,0.09470646611305569,,false,,https://www.elections.ny.gov/NYSBOE/elections/1998/GOVWEB-98.pdf
4720,1455,NY,New York,374,Governor,,1998,general,false,"",11826,17138,Mary Alice France,UTY,9692,0.1943869270579703,,false,,https://www.elections.ny.gov/NYSBOE/elections/1998/GOVWEB-98.pdf
4719,1455,NY,New York,374,Governor,,1998,general,false,"",9418,13078,Thomas Leighton,MRP,24788,0.4971588060166083,,false,,https://www.elections.ny.gov/NYSBOE/elections/1998/GOVWEB-98.pdf
4722,1455,NY,New York,374,Governor,,1998,general,false,"",9522,13077,Michael Reynolds,RTL,56683,1.136858665541367,,false,,https://www.elections.ny.gov/NYSBOE/elections/1998/GOVWEB-98.pdf
4723,1455,NY,New York,374,Governor,,1998,general,false,"",11827,17139,Alfred Duncan,SWP,2539,0.05092327773423304,,false,,https://www.elections.ny.gov/NYSBOE/elections/1998/GOVWEB-98.pdf
4721,1455,NY,New York,374,Governor,,1998,general,false,"",39,13083,George Pataki,REP,2223264,44.59074050749188,,true,,https://www.elections.ny.gov/NYSBOE/elections/1998/GOVWEB-98.pdf
4724,1455,NY,New York,374,Governor,,1998,general,false,"",2681,13080,Peter Vallone,WFP,51325,1.0293963094562864,,false,,https://www.elections.ny.gov/NYSBOE/elections/1998/GOVWEB-98.pdf
4725,1455,NY,New York,374,Governor,,1998,general,false,"","",,"","",250696,5.02806696922461,,"",Blank/Void/Scattering,https://www.elections.ny.gov/NYSBOE/elections/1998/GOVWEB-98.pdf
4711,1454,NM,New Mexico,362,Governor,,1998,general,false,"",5860,13072,Martin Chavez,DEM,226755,45.46894644708374,,false,,http://web.archive.org/web/20080306022948/http://www.sos.state.nm.us/Main/Elections/1998/98General/rsult001.HTM
4712,1454,NM,New Mexico,362,Governor,,1998,general,false,"",12,13071,Gary Johnson,REP,271948,54.53105355291626,,true,,http://web.archive.org/web/20080306022948/http://www.sos.state.nm.us/Main/Elections/1998/98General/rsult001.HTM
4704,1453,NH,New Hampshire,341,Governor,,1998,general,false,"",1649,13069,Jeanne Shaheen,DEM,210769,66.0842164670471,,true,,http://web.archive.org/web/20131102184336/http://sos.nh.gov/1998GovGen.aspx?id=3373
4705,1453,NH,New Hampshire,341,Governor,,1998,general,false,"",1438,13070,Ken Blevens,LIB,8655,2.713676553583746,,false,,http://web.archive.org/web/20131102184336/http://sos.nh.gov/1998GovGen.aspx?id=3373
4706,1453,NH,New Hampshire,341,Governor,,1998,general,false,"",9518,13068,Jay Lucas,REP,98473,30.875086223114067,,false,,http://web.archive.org/web/20131102184336/http://sos.nh.gov/1998GovGen.aspx?id=3373
4707,1453,NH,New Hampshire,341,Governor,,1998,general,false,"",11822,17133,Fred Bramante,W,291,0.09123973161096131,,false,,http://web.archive.org/web/20131102184336/http://sos.nh.gov/1998GovGen.aspx?id=3373
4708,1453,NH,New Hampshire,341,Governor,,1998,general,false,"",4667,17134,Jim M. Rubens,W,191,0.059885871950837145,,false,,http://web.archive.org/web/20131102184336/http://sos.nh.gov/1998GovGen.aspx?id=3373
4709,1453,NH,New Hampshire,341,Governor,,1998,general,false,"",11823,17135,Richard P. Bosa,W,21,0.006584310528626074,,false,,http://web.archive.org/web/20131102184336/http://sos.nh.gov/1998GovGen.aspx?id=3373
4710,1453,NH,New Hampshire,341,Governor,,1998,general,false,"","",,"","",540,0.1693108421646705,,"",Scattering,http://web.archive.org/web/20131102184336/http://sos.nh.gov/1998GovGen.aspx?id=3373
4699,1452,NV,Nevada,368,Governor,,1998,general,false,"",9520,13074,Jan Jones,DEM,182281,41.97798401768648,,false,,https://www.nvsos.gov/sos/home/showdocument?id=192
4700,1452,NV,Nevada,368,Governor,,1998,general,false,"",9521,13075,A. Chuck Horne,IAP,7509,1.7292678995002648,,false,,https://www.nvsos.gov/sos/home/showdocument?id=192
4701,1452,NV,Nevada,368,Governor,,1998,general,false,"",9519,13073,Terry Savage,LIB,7907,1.8209243949059255,,false,,https://www.nvsos.gov/sos/home/showdocument?id=192
4702,1452,NV,Nevada,368,Governor,,1998,general,false,"",9409,13076,Kenny Guinn,REP,223892,51.56069364161849,,true,,https://www.nvsos.gov/sos/home/showdocument?id=192
4703,1452,NV,Nevada,368,Governor,,1998,general,false,"","",,"","",12641,2.911130046288833,,"",None of these candidates,https://www.nvsos.gov/sos/home/showdocument?id=192
4696,1451,NE,Nebraska,335,Governor,,1998,general,false,"",9517,13067,Bill Hoppner,DEM,250678,45.975885759980045,,false,,https://sos.nebraska.gov/elections/previous-elections
4697,1451,NE,Nebraska,335,Governor,,1998,general,false,"",1643,13066,Mike Johanns,REP,293910,53.90490024539743,,true,,https://sos.nebraska.gov/elections/previous-elections
4698,1451,NE,Nebraska,335,Governor,,1998,general,false,"","",,"","",650,0.11921399462253182,,"",Write-in,https://sos.nebraska.gov/elections/previous-elections
4687,1450,MN,Minnesota,281,Governor,,1998,general,false,"",9516,13064,Hubert Humphrey III,DEM,587060,28.082035170230533,,false,,https://www.sos.state.mn.us/elections-voting/election-results/1998/1998-general-election-results/
4688,1450,MN,Minnesota,281,Governor,,1998,general,false,"",9298,13063,Ken Pentel,GRE,7034,0.3364716304762743,,false,,https://www.sos.state.mn.us/elections-voting/election-results/1998/1998-general-election-results/
4689,1450,MN,Minnesota,281,Governor,,1998,general,false,"",6545,17129,Thomas Christopher Wright,GRT,1727,0.08261110404215606,,false,,https://www.sos.state.mn.us/elections-voting/election-results/1998/1998-general-election-results/
4690,1450,MN,Minnesota,281,Governor,,1998,general,false,"",11818,17130,Frank J. Germann,LIB,1932,0.09241728605063435,,false,,https://www.sos.state.mn.us/elections-voting/election-results/1998/1998-general-election-results/
4691,1450,MN,Minnesota,281,Governor,,1998,general,false,"",11820,17131,Fancy Ray McCloney,OTH,919,0.04396039641849532,,false,,https://www.sos.state.mn.us/elections-voting/election-results/1998/1998-general-election-results/
4692,1450,MN,Minnesota,281,Governor,,1998,general,false,"",158,13065,Jesse Ventura,REF,773403,36.995758945868914,,true,,https://www.sos.state.mn.us/elections-voting/election-results/1998/1998-general-election-results/
4693,1450,MN,Minnesota,281,Governor,,1998,general,false,"",1611,13062,Norm Coleman,REP,716880,34.29197930847761,,false,,https://www.sos.state.mn.us/elections-voting/election-results/1998/1998-general-election-results/
4694,1450,MN,Minnesota,281,Governor,,1998,general,false,"",11821,17132,Thomas A. Fiske,SWP,787,0.03764617190571906,,false,,https://www.sos.state.mn.us/elections-voting/election-results/1998/1998-general-election-results/
4695,1450,MN,Minnesota,281,Governor,,1998,general,false,"","",,"","",776,0.03711998652965438,,"",Write-in,https://www.sos.state.mn.us/elections-voting/election-results/1998/1998-general-election-results/
4678,1449,MI,Michigan,263,Governor,,1998,general,false,"",4864,13061,Geoffrey Fieger,DEM,1143574,37.777823292493416,,false,,https://mielections.us/election/results/98gen/
4679,1449,MI,Michigan,263,Governor,,1998,general,false,"",9515,13060,John Engler,REP,1883005,62.204833398522155,,true,,https://mielections.us/election/results/98gen/
4680,1449,MI,Michigan,263,Governor,,1998,general,false,"",11811,17122,Vicki Foreback,W,32,0.0010571159761937482,,false,,https://mielections.us/election/results/98gen/
4681,1449,MI,Michigan,263,Governor,,1998,general,false,"",11812,17123,Carl Joseph Humphrey,W,36,0.0011892554732179667,,false,,https://mielections.us/election/results/98gen/
4684,1449,MI,Michigan,263,Governor,,1998,general,false,"",11815,17126,Robert G. Marek,W,17,0.0005615928623529287,,false,,https://mielections.us/election/results/98gen/
4685,1449,MI,Michigan,263,Governor,,1998,general,false,"",11816,17127,Johnni Mary Matthew,W,9,0.0002973138683044917,,false,,https://mielections.us/election/results/98gen/
4686,1449,MI,Michigan,263,Governor,,1998,general,false,"",11817,17128,Michael K. Wagonlander,W,12,0.0003964184910726556,,false,,https://mielections.us/election/results/98gen/
4682,1449,MI,Michigan,263,Governor,,1998,general,false,"",11813,17124,Marc D. Katz,W,20,0.0006606974851210926,,false,,https://mielections.us/election/results/98gen/
4683,1449,MI,Michigan,263,Governor,,1998,general,false,"",11814,17125,Terry P. Link,W,399,0.013180914828165798,,false,,https://mielections.us/election/results/98gen/
4673,1448,MA,Massachusetts,234,Governor,,1998,general,false,"",9509,13052,Scott Harshbarger,DEM,901843,47.38222783575785,,false,,https://electionstats.state.ma.us/elections/search/year_from:1998/year_to:1998/office_id:3/stage:General
4674,1448,MA,Massachusetts,234,Governor,,1998,general,false,"",9507,13050,Dean Cook,LIB,32184,1.6909258270741478,,false,,https://electionstats.state.ma.us/elections/search/year_from:1998/year_to:1998/office_id:3/stage:General
4675,1448,MA,Massachusetts,234,Governor,,1998,general,false,"",9508,13051,A. Paul Cellucci,REP,967160,50.81393931497119,,true,,https://electionstats.state.ma.us/elections/search/year_from:1998/year_to:1998/office_id:3/stage:General
4677,1448,MA,Massachusetts,234,Governor,,1998,general,false,"","",,"","",31941,1.6781587696549638,,"",Blank,https://electionstats.state.ma.us/elections/search/year_from:1998/year_to:1998/office_id:3/stage:General
4676,1448,MA,Massachusetts,234,Governor,,1998,general,false,"","",,"","",2149,0.11290702219681654,,"",Other,https://electionstats.state.ma.us/elections/search/year_from:1998/year_to:1998/office_id:3/stage:General
4672,1447,MD,Maryland,247,Governor,,1998,general,false,"",11810,17121,Jacqueline Crabtree,W,649,0.04225320935586317,,false,,https://elections.maryland.gov/elections/1998/results_1998/gagov.html
4670,1447,MD,Maryland,247,Governor,,1998,general,false,"",9511,13054,Parris Glendening,DEM,846972,55.1421960470788,,true,,https://elections.maryland.gov/elections/1998/results_1998/gagov.html
4671,1447,MD,Maryland,247,Governor,,1998,general,false,"",9510,13053,Ellen Sauerbrey,REP,688357,44.81555074356534,,false,,https://elections.maryland.gov/elections/1998/results_1998/gagov.html
4665,1446,ME,Maine,258,Governor,,1998,general,false,"",9512,13055,William Clarke Jr.,CON,15293,3.632463914073096,,false,,https://web.archive.org/web/20040918081644/http://www.maine.gov/sos/cec/elec/gen98s.htm
4666,1446,ME,Maine,258,Governor,,1998,general,false,"",9513,13057,Thomas Connolly,DEM,50506,11.9964181288286,,false,,https://web.archive.org/web/20040918081644/http://www.maine.gov/sos/cec/elec/gen98s.htm
4667,1446,ME,Maine,258,Governor,,1998,general,false,"",9291,13058,Patricia LaMarche,GRE,28722,6.822181948604424,,false,,https://web.archive.org/web/20040918081644/http://www.maine.gov/sos/cec/elec/gen98s.htm
4668,1446,ME,Maine,258,Governor,,1998,general,false,"",1187,13056,Angus S. King Jr.,IND,246772,58.614423919678686,,true,,https://web.archive.org/web/20040918081644/http://www.maine.gov/sos/cec/elec/gen98s.htm
4669,1446,ME,Maine,258,Governor,,1998,general,false,"",9514,13059,James Longley Jr.,REP,79716,18.934512088815204,,false,,https://web.archive.org/web/20040918081644/http://www.maine.gov/sos/cec/elec/gen98s.htm
4661,1445,KS,Kansas,208,Governor,,1998,general,false,"",8210,13046,Tom Sawyer,DEM,168243,22.653955686615095,,false,,https://www.kssos.org/elections/98elec/98elm/98gen1.html
4662,1445,KS,Kansas,208,Governor,,1998,general,false,"",9506,13049,Darrel King,REF,7830,1.05431116317586,,false,,https://www.kssos.org/elections/98elec/98elm/98gen1.html
4663,1445,KS,Kansas,208,Governor,,1998,general,false,"",9504,13047,William Graves,REP,544882,73.36847703877253,,true,,https://www.kssos.org/elections/98elec/98elm/98gen1.html
4664,1445,KS,Kansas,208,Governor,,1998,general,false,"",9505,13048,Kirt Poovey,UST,21710,2.923256111436516,,false,,https://www.kssos.org/elections/98elec/98elm/98gen1.html
4655,1444,IA,Iowa,161,Governor,,1998,general,false,"",63,13039,Tom Vilsack,DEM,500231,52.30271378010591,,true,,https://sos.iowa.gov/elections/pdf/10-8.pdf
4656,1444,IA,Iowa,161,Governor,,1998,general,false,"",9498,13037,Schaefer,NLP,3144,0.328727592101755,,false,,https://sos.iowa.gov/elections/pdf/10-8.pdf
4657,1444,IA,Iowa,161,Governor,,1998,general,false,"",11809,17120,Mark Kennis,OTH,2006,0.2097415870725574,,false,,https://sos.iowa.gov/elections/pdf/10-8.pdf
4658,1444,IA,Iowa,161,Governor,,1998,general,false,"",6552,13038,Jim Hennager,REF,5606,0.5861472268837272,,false,,https://sos.iowa.gov/elections/pdf/10-8.pdf
4659,1444,IA,Iowa,161,Governor,,1998,general,false,"",9497,13036,Jim Lightfoot,REP,444787,46.50564869852522,,false,,https://sos.iowa.gov/elections/pdf/10-8.pdf
4660,1444,IA,Iowa,161,Governor,,1998,general,false,"","",,"","",641,0.06702111531082218,,"",Write-in,https://sos.iowa.gov/elections/pdf/10-8.pdf
4646,1443,IL,Illinois,174,Governor,,1998,general,false,"",9501,13043,Glenn Poshard,DEM,1594191,47.464454306049504,,false,,https://elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?T=637352576684018260
4647,1443,IL,Illinois,174,Governor,,1998,general,false,"",9503,13045,Lawrence Redmond,REF,50372,1.4997446932671967,,false,,https://elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?T=637352576684018260
4648,1443,IL,Illinois,174,Governor,,1998,general,false,"",9502,13044,George Ryan,REP,1714094,51.0343718784472,,true,,https://elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?T=637352576684018260
4649,1443,IL,Illinois,174,Governor,,1998,general,false,"",11803,17114,Frances Friedman,W,33,0.0009825215373186987,,false,,https://elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?T=637352576684018260
4650,1443,IL,Illinois,174,Governor,,1998,general,false,"",11804,17115,John Studer,W,6,0.00017864027951249066,,false,,https://elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?T=637352576684018260
4651,1443,IL,Illinois,174,Governor,,1998,general,false,"",11805,17116,Larry Lichtenberger,W,3,8.932013975624533e-05,,false,,https://elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?T=637352576684018260
4652,1443,IL,Illinois,174,Governor,,1998,general,false,"",11806,17117,Sarah H. Katz,W,3,8.932013975624533e-05,,false,,https://elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?T=637352576684018260
4653,1443,IL,Illinois,174,Governor,,1998,general,false,"",11807,17118,Berneta Weathers,W,2,5.954675983749689e-05,,false,,https://elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?T=637352576684018260
4654,1443,IL,Illinois,174,Governor,,1998,general,false,"",11808,17119,Mary Johnson,W,1,2.9773379918748446e-05,,false,,https://elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?T=637352576684018260
4643,1442,ID,Idaho,169,Governor,,1998,general,false,"",9500,13041,Robert Huntley,DEM,110815,29.06638198757764,,false,,https://sos.idaho.gov/elect/results/1998/general/98gnrslt.htm
4644,1442,ID,Idaho,169,Governor,,1998,general,false,"",9499,13040,Peter Rickards,IND,12338,3.2362136981702196,,false,,https://sos.idaho.gov/elect/results/1998/general/98gnrslt.htm
