id,race_id,state_abbrev,state,office_id,office_name,office_seat_name,cycle,stage,special,party,politician_id,candidate_id,candidate_name,ballot_party,ranked_choice_round,votes,percent,unopposed,winner,alt_result_text,source
31203,9150,IA,Iowa,162,U.S. House,District 1,2022,general,false,"","",,"","","",48,0.015718121684458707,,"",Overvote,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf
31204,9151,IA,Iowa,163,U.S. House,District 2,2022,general,false,"",9834,28815,Ashley Hinson,REP,"",172181,54.07711707637273,,true,,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf
31205,9151,IA,Iowa,163,U.S. House,District 2,2022,general,false,"",17754,28814,Liz Mathis,DEM,"",145940,45.83557109161775,,false,,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf
31206,9151,IA,Iowa,163,U.S. House,District 2,2022,general,false,"","",,"","","",278,0.08731183200952265,,"",Write-in,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf
31207,9151,IA,Iowa,163,U.S. House,District 2,2022,general,false,"","",,"","","",3043,0.9557190820322927,,"",Undervote,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf
31208,9151,IA,Iowa,163,U.S. House,District 2,2022,general,false,"","",,"","","",65,0.02041463698064378,,"",Overvote,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf
31209,9152,IA,Iowa,164,U.S. House,District 3,2022,general,false,"",17687,28651,Zach Nunn,REP,"",156262,50.25907568998401,,true,,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf
31210,9152,IA,Iowa,164,U.S. House,District 3,2022,general,false,"",8622,28652,Cindy Axne,DEM,"",154117,49.56917208350889,,false,,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf
31211,9152,IA,Iowa,164,U.S. House,District 3,2022,general,false,"","",,"","","",534,0.17175222650709362,,"",Write-in,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf
31212,9152,IA,Iowa,164,U.S. House,District 3,2022,general,false,"","",,"","","",4024,1.2942527330796718,,"",Undervote,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf
31213,9152,IA,Iowa,164,U.S. House,District 3,2022,general,false,"","",,"","","",102,0.032806605063152715,,"",Overvote,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf
31214,9153,IA,Iowa,165,U.S. House,District 4,2022,general,false,"",10427,29031,Randy Feenstra,REP,"",186467,67.31466239242188,,true,,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf
31215,9153,IA,Iowa,165,U.S. House,District 4,2022,general,false,"",18039,29621,Ryan Melton,DEM,"",84230,30.407064055911743,,false,,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf
31216,9153,IA,Iowa,165,U.S. House,District 4,2022,general,false,"",10312,29619,Bryan Jack Holder,LCU,"",6035,2.178637440073933,,false,,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf
31217,9153,IA,Iowa,165,U.S. House,District 4,2022,general,false,"","",,"","","",276,0.09963611159244498,,"",Write-in,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf
31218,9153,IA,Iowa,165,U.S. House,District 4,2022,general,false,"","",,"","","",7008,2.5298908334777335,,"",Undervote,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf
31219,9153,IA,Iowa,165,U.S. House,District 4,2022,general,false,"","",,"","","",118,0.04259804770981344,,"",Overvote,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf
31340,9322,PA,Pennsylvania,445,U.S. House,District 2,2022,general,false,"",3590,29206,Brendan F. Boyle,DEM,"",141229,75.65177332697675,,true,,https://www.electionreturns.pa.gov/
31237,9015,CA,California,38,U.S. House,District 4,2022,general,false,"",3018,28938,Mike Thompson,DEM,"",176900,67.80193708869444,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31238,9015,CA,California,38,U.S. House,District 4,2022,general,false,"",18613,30386,Matt Brock,REP,"",84007,32.198062911305556,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31241,9017,CA,California,40,U.S. House,District 6,2022,general,false,"",3070,28940,Ami Bera,DEM,"",121058,55.946169523483825,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31242,9017,CA,California,40,U.S. House,District 6,2022,general,false,"",10370,30446,Tamika Hamilton,REP,"",95325,44.053830476516175,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31243,9018,CA,California,41,U.S. House,District 7,2022,general,false,"",2904,28939,Doris Matsui,DEM,"",150618,68.26073754481058,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31244,9018,CA,California,41,U.S. House,District 7,2022,general,false,"",18363,30053,Max Semenenko,REP,"",70033,31.739262455189415,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31257,9025,CA,California,48,U.S. House,District 14,2022,general,false,"",3072,28946,Eric Swalwell,DEM,"",137612,69.33851983231216,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31258,9025,CA,California,48,U.S. House,District 14,2022,general,false,"",10360,29401,Alison Hayden,REP,"",60852,30.661480167687845,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31259,9026,CA,California,49,U.S. House,District 15,2022,general,false,"",17881,29402,Kevin Mullin,DEM,"",108077,55.4599382164886,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31260,9026,CA,California,49,U.S. House,District 15,2022,general,false,"",18650,30441,David J. Canepa,DEM,"",86797,44.5400617835114,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31266,9029,CA,California,52,U.S. House,District 18,2022,general,false,"",2892,28950,Zoe Lofgren,DEM,"",99776,65.85309511395062,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31267,9029,CA,California,52,U.S. House,District 18,2022,general,false,"",18369,30061,Peter Hernandez,REP,"",51737,34.146904886049384,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31268,9030,CA,California,53,U.S. House,District 19,2022,general,false,"",8735,28951,Jimmy Panetta,DEM,"",194494,68.65059475486215,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31269,9030,CA,California,53,U.S. House,District 19,2022,general,false,"",17597,30323,Jeff Gorman,REP,"",88816,31.349405245137834,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31272,9032,CA,California,55,U.S. House,District 21,2022,general,false,"",2771,28947,Jim Costa,DEM,"",68074,54.17877068294508,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31273,9032,CA,California,55,U.S. House,District 21,2022,general,false,"",18611,30383,Michael Maher,REP,"",57573,45.82122931705492,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31274,9033,CA,California,56,U.S. House,District 22,2022,general,false,"",3073,28952,David G. Valadao,REP,"",52993,51.5235483996422,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31275,9033,CA,California,56,U.S. House,District 22,2022,general,false,"",17886,29409,Rudy Salas,DEM,"",49859,48.4764516003578,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31276,9034,CA,California,57,U.S. House,District 23,2022,general,false,"",10391,28941,Jay Obernolte,REP,"",103197,61.02539842109932,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31277,9034,CA,California,57,U.S. House,District 23,2022,general,false,"",18651,30443,Derek Marshall,DEM,"",65908,38.97460157890068,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31280,9036,CA,California,59,U.S. House,District 25,2022,general,false,"",3077,28966,Raul Ruiz,DEM,"",87641,57.37845517277501,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31281,9036,CA,California,59,U.S. House,District 25,2022,general,false,"",17889,29412,Brian E. Hawkins,REP,"",65101,42.621544827224994,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31282,9037,CA,California,60,U.S. House,District 26,2022,general,false,"",3074,28956,Julia Brownley,DEM,"",134575,54.53038830742051,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31283,9037,CA,California,60,U.S. House,District 26,2022,general,false,"",18372,30064,Matt Jacobs,REP,"",112214,45.46961169257949,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31294,9043,CA,California,66,U.S. House,District 32,2022,general,false,"",3002,28960,Brad Sherman,DEM,"",167411,69.16981022935268,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31295,9043,CA,California,66,U.S. House,District 32,2022,general,false,"",17892,29419,Lucie Lapointe Volotzky,REP,"",74618,30.83018977064732,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31298,9045,CA,California,68,U.S. House,District 34,2022,general,false,"",8746,28964,Jimmy Gomez,DEM,"",62244,51.243547630220554,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31299,9045,CA,California,68,U.S. House,District 34,2022,general,false,"",10374,29421,David Kim,DEM,"",59223,48.756452369779446,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31300,9046,CA,California,69,U.S. House,District 35,2022,general,false,"",3835,28965,Norma J. Torres,DEM,"",75121,57.36485609340755,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31301,9046,CA,California,69,U.S. House,District 35,2022,general,false,"",10375,29422,Mike Cargile,REP,"",55832,42.63514390659245,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31302,9047,CA,California,70,U.S. House,District 36,2022,general,false,"",3781,28963,Ted W. Lieu,DEM,"",194299,69.7504693731759,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31303,9047,CA,California,70,U.S. House,District 36,2022,general,false,"",10382,30384,Joe E. Collins III,REP,"",84264,30.249530626824097,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31304,9048,CA,California,71,U.S. House,District 37,2022,general,false,"",17895,29424,Jan C. Perry,DEM,"",47542,36.04943888383379,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31305,9048,CA,California,71,U.S. House,District 37,2022,general,false,"",18612,30385,Sydney Kamlager,DEM,"",84338,63.95056111616621,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31306,9049,CA,California,72,U.S. House,District 38,2022,general,false,"",3015,28967,Linda T. Sánchez,DEM,"",101260,58.09157196046147,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31307,9049,CA,California,72,U.S. House,District 38,2022,general,false,"",17897,29426,Eric J. Ching,REP,"",73051,41.90842803953853,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31312,9052,CA,California,75,U.S. House,District 41,2022,general,false,"",2744,28970,Ken Calvert,REP,"",123869,52.345354507729105,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31313,9052,CA,California,75,U.S. House,District 41,2022,general,false,"",17900,29429,Will Rollins,DEM,"",112769,47.654645492270895,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31314,9053,CA,California,76,U.S. House,District 42,2022,general,false,"",17901,29430,Robert Garcia,DEM,"",99217,68.36893605292173,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31315,9053,CA,California,76,U.S. House,District 42,2022,general,false,"",8759,29431,John Briscoe,REP,"",45903,31.63106394707828,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31316,9054,CA,California,77,U.S. House,District 43,2022,general,false,"",3035,28971,Maxine Waters,DEM,"",95462,77.33035229693715,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31317,9054,CA,California,77,U.S. House,District 43,2022,general,false,"",8755,30067,Omar Navarro,REP,"",27985,22.669647703062854,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31318,9055,CA,California,78,U.S. House,District 44,2022,general,false,"",8757,28972,Nanette Diaz Barragan,DEM,"",100160,72.20612194875787,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31319,9055,CA,California,78,U.S. House,District 44,2022,general,false,"",18375,30068,Paul Jones,REP,"",38554,27.793878051242128,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31320,9056,CA,California,79,U.S. House,District 45,2022,general,false,"",9728,28975,Michelle Steel,REP,"",113960,52.41323484771831,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31321,9056,CA,California,79,U.S. House,District 45,2022,general,false,"",8509,29433,Jay F. Chen,DEM,"",103466,47.58676515228169,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31328,9060,CA,California,83,U.S. House,District 49,2022,general,false,"",8618,28976,Mike Levin,DEM,"",153541,52.63029804445816,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31329,9060,CA,California,83,U.S. House,District 49,2022,general,false,"",10385,30388,Brian Maryott,REP,"",138194,47.36970195554184,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31332,9062,CA,California,85,U.S. House,District 51,2022,general,false,"",9817,28980,Sara Jacobs,DEM,"",144186,61.86328688130707,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31333,9062,CA,California,85,U.S. House,District 51,2022,general,false,"",18378,30071,Stan Caplan,REP,"",88886,38.13671311869294,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31334,9063,CA,California,86,U.S. House,District 52,2022,general,false,"",3080,28978,Juan Vargas,DEM,"",100686,66.67240557291943,,true,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31335,9063,CA,California,86,U.S. House,District 52,2022,general,false,"",18615,30389,Tyler Geffeney,DEM,"",50330,33.32759442708058,,false,,https://elections.cdn.sos.ca.gov/sov/2022-general/sov/complete.pdf
31341,9322,PA,Pennsylvania,445,U.S. House,District 2,2022,general,false,"",18243,29896,Aaron Bashir,REP,"",45454,24.348226673023255,,false,,https://www.electionreturns.pa.gov/
31342,9323,PA,Pennsylvania,446,U.S. House,District 3,2022,general,false,"",8980,29207,Dwight Evans,DEM,"",251115,95.14274347850797,,true,,https://www.electionreturns.pa.gov/
31343,9323,PA,Pennsylvania,446,U.S. House,District 3,2022,general,false,"",11326,30669,Christopher Hoeppner,SWP,"",12820,4.857256521492034,,false,,https://www.electionreturns.pa.gov/
31346,9325,PA,Pennsylvania,448,U.S. House,District 5,2022,general,false,"",8984,29209,Mary Gay Scanlon,DEM,"",205128,65.08157088195541,,true,,https://www.electionreturns.pa.gov/
31347,9325,PA,Pennsylvania,448,U.S. House,District 5,2022,general,false,"",18247,29900,David Galluch,REP,"",110058,34.91842911804458,,false,,https://www.electionreturns.pa.gov/
31348,9326,PA,Pennsylvania,449,U.S. House,District 6,2022,general,false,"",8986,29210,Chrissy Houlahan,DEM,"",190386,58.314215441539076,,true,,https://www.electionreturns.pa.gov/
31349,9326,PA,Pennsylvania,449,U.S. House,District 6,2022,general,false,"",18248,29901,Guy Louis Ciarrocchi,REP,"",136097,41.68578455846093,,false,,https://www.electionreturns.pa.gov/
31356,9330,PA,Pennsylvania,453,U.S. House,District 10,2022,general,false,"",18457,30175,Shamaine Daniels,DEM,"",145215,46.166538439528715,,false,,https://www.electionreturns.pa.gov/
31357,9330,PA,Pennsylvania,453,U.S. House,District 10,2022,general,false,"",3123,29215,Scott Perry,REP,"",169331,53.833461560471285,,true,,https://www.electionreturns.pa.gov/
31358,9331,PA,Pennsylvania,454,U.S. House,District 11,2022,general,false,"",18251,29906,Bob Hollister,DEM,"",121835,38.454861659081004,,false,,https://www.electionreturns.pa.gov/
31359,9331,PA,Pennsylvania,454,U.S. House,District 11,2022,general,false,"",8238,29216,Lloyd K. Smucker,REP,"",194991,61.545138340918996,,true,,https://www.electionreturns.pa.gov/
31360,9332,PA,Pennsylvania,455,U.S. House,District 12,2022,general,false,"",18252,29907,Summer Lee,DEM,"",184674,56.196823078327554,,true,,https://www.electionreturns.pa.gov/
31361,9332,PA,Pennsylvania,455,U.S. House,District 12,2022,general,false,"",18253,29908,Mike Doyle,REP,"",143946,43.803176921672446,,false,,https://www.electionreturns.pa.gov/
31362,9333,PA,Pennsylvania,456,U.S. House,District 13,2022,general,false,"",8975,29217,John Joyce,REP,"",260345,100.0,,true,,https://www.electionreturns.pa.gov/
31363,9334,PA,Pennsylvania,457,U.S. House,District 14,2022,general,false,"",8977,29218,Guy Reschenthaler,REP,"",230865,100.0,,true,,https://www.electionreturns.pa.gov/
31368,9337,PA,Pennsylvania,460,U.S. House,District 17,2022,general,false,"",18255,29910,Chris Deluzio,DEM,"",193615,53.392181519353166,,true,,https://www.electionreturns.pa.gov/
31369,9337,PA,Pennsylvania,460,U.S. House,District 17,2022,general,false,"",18256,29911,Jeremy Shaffer,REP,"",169013,46.607818480646834,,false,,https://www.electionreturns.pa.gov/
31391,9072,CT,Connecticut,101,U.S. House,District 1,2022,general,false,"",2883,28987,John B. Larson,DEM,"",144873,59.39535818099076,,true,,https://ctemspublic.pcctg.net/#/home
31392,9072,CT,Connecticut,101,U.S. House,District 1,2022,general,false,"",17931,29472,Larry Lazor,REP,"",91506,37.515835564320064,,false,,https://ctemspublic.pcctg.net/#/home
31393,9072,CT,Connecticut,101,U.S. House,District 1,2022,general,false,"",2883,28987,John B. Larson,WFP,"",4683,1.9199468663006893,,true,,https://ctemspublic.pcctg.net/#/home
31394,9072,CT,Connecticut,101,U.S. House,District 1,2022,general,false,"",18888,30785,Mary Lou Sanders,GRE,"",2851,1.1688593883884828,,false,,https://ctemspublic.pcctg.net/#/home
